saleprice,id,half_bath,gr_liv_area,lot_area,neighborhood,overall_qual,fireplace_qu,heating_qc,mas_vnr_area,year_built,porch_space,garage_total,bsmt_total
345000,344,1,2704,13860,2,8,3.0,4.0,0.0,82,380,44116.0,1952.0
228000,2152,0,1592,11927,2,8,3.0,5.0,519.0,104,155,50336.0,0.0
165500,1752,1,1394,11950,2,7,3.0,5.0,0.0,113,100,45200.0,0.0
107000,2637,0,1328,9906,2,4,0.0,2.0,0.0,35,232,10500.0,0.0
286000,1000,1,1593,4923,3,8,4.0,5.0,0.0,111,344,75702.0,1593.0
34900,727,0,720,7879,1,4,0.0,3.0,0.0,30,638,0.0,0.0
115000,2612,0,912,7800,2,5,0.0,3.0,0.0,74,0,21312.0,0.0
215000,2422,0,1456,3196,2,8,3.0,5.0,40.0,113,163,45200.0,0.0
179900,752,0,1944,9928,2,7,0.0,2.0,0.0,25,52,5400.0,0.0
212000,15,1,1502,6820,3,8,0.0,3.0,0.0,95,194,50160.0,1488.0
250000,2319,1,2064,13128,2,8,4.0,5.0,216.0,115,119,60605.0,0.0
149000,2681,0,1576,6240,2,5,4.0,5.0,0.0,38,0,8550.0,0.0
188000,1006,1,1658,8000,2,6,3.0,4.0,0.0,105,308,45255.0,773.0
99800,2596,0,713,10410,2,3,0.0,5.0,0.0,40,236,17066.0,0.0
159500,2002,1,2554,10800,2,7,0.0,5.0,0.0,0,191,74624.0,0.0
184500,55,1,1374,13300,2,7,4.0,5.0,0.0,114,100,45600.0,384.0
276000,2104,1,2574,9588,2,8,4.0,5.0,270.0,117,148,101556.0,0.0
155000,1682,1,1548,2308,2,6,3.0,3.0,0.0,86,48,37840.0,804.0
160000,977,0,1404,13383,2,5,1.0,5.0,176.0,79,16,39816.0,0.0
157500,2548,1,1440,9350,2,5,1.0,4.0,0.0,74,272,35520.0,0.0
285000,340,1,1803,9892,2,8,3.0,5.0,0.0,104,415,50128.0,1679.0
145900,1487,2,2200,8777,2,5,0.0,4.0,0.0,10,70,0.0,2544.0
229000,1423,1,2037,10541,2,7,3.0,5.0,0.0,106,133,50032.0,0.0
128500,1949,0,1281,10284,2,4,0.0,5.0,0.0,35,0,51040.0,1151.0
286000,2444,1,1976,9660,3,8,5.0,5.0,242.0,108,241,95580.0,1044.0
189500,345,1,1608,10179,2,6,3.0,5.0,0.0,107,282,50290.0,0.0
102900,650,1,1210,9533,2,5,0.0,3.0,140.0,63,308,38808.0,0.0
128500,192,1,1612,5830,2,5,0.0,5.0,0.0,60,0,21780.0,0.0
156000,1945,0,1728,12099,2,5,4.0,5.0,0.0,63,200,23373.0,1216.0
281213,2277,1,2482,12665,2,8,4.0,5.0,245.0,115,183,73830.0,0.0
242000,1266,0,2069,27650,2,7,4.0,5.0,0.0,70,0,35350.0,585.0
157500,674,0,1478,17600,2,6,4.0,5.0,30.0,70,40,34860.0,1478.0
196500,2823,1,1724,7162,2,7,4.0,5.0,190.0,113,225,69608.0,0.0
193000,2772,0,1425,8685,2,7,0.0,5.0,0.0,108,130,63828.0,1425.0
132000,2015,0,1322,6240,2,5,0.0,5.0,0.0,49,0,13720.0,672.0
139900,2642,0,1428,6451,2,7,0.0,4.0,0.0,10,348,54720.0,712.0
148000,144,0,1194,8760,2,6,0.0,3.0,220.0,69,120,21528.0,1194.0
281500,1712,1,1818,12568,3,8,4.0,5.0,246.0,117,300,90558.0,895.0
342000,1708,1,2956,13069,3,8,5.0,5.0,502.0,114,244,104424.0,0.0
148000,2890,0,1210,11080,2,6,0.0,3.0,257.0,85,0,44880.0,1128.0
140000,1157,0,1641,10759,2,5,4.0,3.0,0.0,82,92,40180.0,0.0
150000,2550,1,1053,8973,2,5,0.0,3.0,85.0,68,260,81000.0,0.0
279500,1104,1,2125,10990,3,7,3.0,5.0,0.0,106,168,61056.0,1064.0
140000,2183,0,1072,3675,2,6,0.0,5.0,76.0,115,44,60375.0,547.0
145000,2887,0,1664,8385,2,6,0.0,3.0,0.0,88,0,54208.0,0.0
184000,29,0,1337,5858,2,7,2.0,5.0,0.0,109,271,55699.0,1405.0
206000,108,0,1226,3880,2,8,3.0,3.0,0.0,88,301,42592.0,1226.0
85500,2286,1,1092,1504,1,4,0.0,3.0,0.0,82,0,20746.0,0.0
188700,1533,1,1660,11988,2,6,4.0,2.0,0.0,44,0,11760.0,0.0
200000,376,0,1671,10928,2,6,3.0,3.0,101.0,88,307,42592.0,0.0
162000,800,1,1061,10778,2,7,0.0,4.0,0.0,100,150,46200.0,1054.0
108000,1395,0,672,10200,2,5,0.0,5.0,0.0,50,168,12000.0,0.0
213000,388,0,1621,9373,2,5,2.0,3.0,161.0,85,490,40630.0,1621.0
318000,1689,0,1734,12085,3,8,4.0,5.0,328.0,117,0,108576.0,1734.0
106000,716,0,2138,8100,2,5,0.0,3.0,0.0,8,196,7200.0,0.0
235000,2737,0,2009,19950,2,6,4.0,5.0,0.0,38,222,30210.0,0.0
128950,120,1,1225,9320,2,4,0.0,2.0,0.0,69,352,0.0,950.0
163000,1230,1,1362,10197,2,6,3.0,3.0,491.0,71,20,35784.0,1362.0
126000,2047,1,1134,8160,2,5,0.0,2.0,0.0,50,0,12000.0,756.0
200000,1293,1,2082,11426,2,7,0.0,5.0,0.0,113,518,54692.0,0.0
144000,1915,1,1524,11344,2,5,0.0,3.0,180.0,68,0,21420.0,0.0
141000,1968,0,1800,8000,2,5,0.0,5.0,0.0,71,0,0.0,0.0
322500,1766,1,2582,11002,3,8,3.0,5.0,0.0,108,346,81864.0,1389.0
224900,268,0,1661,12137,2,7,0.0,5.0,442.0,108,34,64584.0,0.0
223500,729,1,1576,21384,2,5,3.0,5.0,0.0,33,312,17424.0,2648.0
112000,902,0,960,8926,2,4,0.0,5.0,0.0,66,224,19008.0,0.0
187500,993,1,1604,8702,2,6,3.0,5.0,0.0,107,36,50290.0,0.0
61000,766,1,904,10020,2,1,0.0,4.0,0.0,32,0,0.0,683.0
110000,903,0,1196,12354,2,6,0.0,4.0,0.0,30,46,60720.0,0.0
52000,1221,0,729,4130,2,3,0.0,4.0,0.0,45,0,0.0,0.0
207000,1719,0,1362,6289,3,6,4.0,5.0,256.0,115,220,52900.0,1362.0
130000,1521,1,1964,8525,2,5,0.0,3.0,0.0,21,192,0.0,0.0
90000,2707,0,1296,10791,2,4,0.0,3.0,0.0,77,0,39732.0,0.0
130000,987,1,1287,10429,2,5,0.0,3.0,0.0,102,150,48840.0,0.0
127000,2558,0,1252,7438,2,5,0.0,4.0,0.0,18,104,55296.0,0.0
320000,1778,0,1905,11670,2,9,4.0,5.0,302.0,116,191,91408.0,0.0
120000,2601,0,1130,10800,2,5,4.0,5.0,0.0,30,229,57600.0,1120.0
181000,74,1,1659,11920,2,7,0.0,5.0,122.0,114,212,55176.0,0.0
110000,2190,0,894,9450,2,4,0.0,5.0,0.0,64,0,43600.0,0.0
94550,701,0,1701,7627,2,4,0.0,4.0,0.0,30,148,0.0,0.0
85500,2556,0,869,5900,2,4,0.0,3.0,0.0,33,0,0.0,0.0
153500,2293,0,1008,9129,2,5,2.0,3.0,144.0,87,267,58986.0,923.0
139600,787,0,1733,13680,2,3,4.0,5.0,0.0,65,0,29380.0,0.0
143000,595,1,1568,9600,2,5,0.0,3.0,0.0,77,200,33880.0,0.0
410000,66,1,3238,14720,3,8,5.0,5.0,579.0,105,369,70596.0,2033.0
200000,846,1,1772,8750,2,6,3.0,5.0,120.0,108,246,53136.0,928.0
130000,594,0,864,7130,2,5,0.0,3.0,0.0,77,0,24024.0,0.0
154400,792,1,1639,9350,2,6,4.0,5.0,0.0,56,50,13440.0,0.0
299800,1200,1,2715,8963,2,8,3.0,5.0,289.0,86,204,86424.0,0.0
63000,768,0,1112,9780,2,5,0.0,3.0,0.0,44,0,9944.0,585.0
143000,174,0,1347,5805,2,5,0.0,4.0,0.0,67,0,36917.0,1347.0
137500,1889,0,964,8243,2,5,2.0,5.0,56.0,71,170,74480.0,0.0
272000,1023,1,2872,12227,2,6,3.0,3.0,424.0,87,832,53853.0,1330.0
173000,363,0,1167,9248,2,6,0.0,4.0,106.0,102,146,40800.0,1158.0
245000,1401,0,1524,20270,2,7,4.0,3.0,0.0,89,140,42542.0,1524.0
140000,1978,0,936,7200,2,5,0.0,3.0,180.0,90,49,60480.0,936.0
383970,2097,1,2696,9965,2,7,4.0,5.0,220.0,117,472,92664.0,1264.0
125000,2840,0,1482,16012,2,4,4.0,5.0,60.0,64,30,40194.0,0.0
133000,862,0,768,8445,2,5,0.0,3.0,0.0,82,58,38808.0,768.0
244600,507,0,1468,9612,2,8,4.0,5.0,72.0,118,360,105964.0,0.0
139000,1262,1,1044,10180,2,5,2.0,3.0,0.0,78,248,37200.0,0.0
112900,1228,0,1036,7584,2,5,0.0,5.0,88.0,63,144,19656.0,0.0
111000,1288,0,1360,4800,2,5,0.0,2.0,0.0,20,242,6600.0,0.0
166000,1243,1,1392,11900,2,6,4.0,3.0,387.0,67,192,30686.0,1392.0
239000,1850,1,1950,7399,2,7,3.0,5.0,1600.0,107,208,61632.0,0.0
209200,1589,0,1344,8940,2,7,0.0,5.0,200.0,107,0,83888.0,2688.0
175000,1658,0,1484,12243,2,5,3.0,4.0,0.0,81,404,39447.0,0.0
269500,446,0,1760,12878,3,7,4.0,5.0,418.0,113,355,65879.0,1760.0
225000,1097,1,2322,12460,2,7,3.0,5.0,0.0,109,188,43600.0,0.0
275000,2329,0,1742,6563,3,8,3.0,3.0,0.0,95,376,53580.0,1742.0
105000,1909,0,1376,9492,2,5,4.0,3.0,0.0,51,0,12240.0,768.0
159950,2608,0,1086,13400,2,5,4.0,3.0,1047.0,76,0,36784.0,1024.0
135000,656,1,1656,10410,2,5,0.0,5.0,0.0,26,140,4680.0,0.0
345474,1690,1,2122,14333,3,8,5.0,5.0,0.0,117,272,109746.0,2108.0
102000,2853,0,1522,6000,2,5,0.0,5.0,0.0,36,138,0.0,0.0
198000,2229,0,1696,20693,2,7,3.0,5.0,652.0,81,146,50625.0,0.0
339750,1127,1,2078,10800,2,8,4.0,5.0,100.0,117,102,98648.0,1034.0
170000,2606,0,1466,10800,2,5,3.0,4.0,0.0,46,457,33960.0,0.0
94000,1268,0,876,7200,2,5,3.0,3.0,0.0,61,0,47232.0,0.0
203160,2809,1,1737,8581,2,7,0.0,5.0,0.0,116,105,67048.0,0.0
291000,529,0,1662,10625,2,7,4.0,5.0,0.0,116,288,82476.0,1652.0
200000,476,1,2267,8068,2,6,3.0,5.0,0.0,112,166,43680.0,0.0
119000,2566,0,1584,8917,2,5,0.0,3.0,0.0,77,0,38962.0,0.0
39300,1902,0,334,5000,2,1,0.0,2.0,0.0,56,0,0.0,0.0
55000,1547,0,796,3636,1,4,0.0,2.0,0.0,32,100,0.0,0.0
205000,1185,1,1812,7500,2,7,3.0,5.0,0.0,112,256,52528.0,0.0
108000,2372,1,1092,1680,1,6,0.0,4.0,504.0,82,352,21648.0,0.0
143000,2282,0,1632,25000,2,5,0.0,3.0,0.0,77,0,44352.0,0.0
197000,910,1,3082,15863,2,7,3.0,5.0,0.0,30,199,53760.0,824.0
205950,1128,1,1665,8125,2,7,0.0,5.0,0.0,117,0,65754.0,0.0
175000,1659,2,1743,11700,2,6,4.0,4.0,365.0,78,224,42042.0,0.0
301000,1852,1,2048,8010,2,8,4.0,5.0,0.0,113,228,62376.0,1054.0
230000,456,0,1314,5001,3,7,4.0,5.0,166.0,117,234,73868.0,1314.0
171750,2410,0,1405,3136,3,7,4.0,5.0,163.0,113,184,54014.0,0.0
120000,1296,0,1027,5400,2,7,3.0,3.0,0.0,30,28,0.0,0.0
110000,2682,0,1324,6120,2,5,0.0,4.0,0.0,40,55,7200.0,0.0
144500,237,0,1074,11479,2,6,3.0,5.0,0.0,60,104,45299.0,663.0
155000,1666,0,1422,9457,2,5,0.0,3.0,0.0,80,252,56448.0,925.0
125000,2666,0,1200,11340,2,6,0.0,3.0,0.0,33,228,10296.0,0.0
156500,662,0,1690,7200,2,7,0.0,5.0,0.0,20,112,73632.0,0.0
151000,2490,0,1212,8471,2,6,3.0,3.0,46.0,87,304,43296.0,506.0
135000,672,0,1105,10454,2,6,0.0,4.0,143.0,67,0,20636.0,0.0
79400,2915,1,1092,1484,1,4,0.0,3.0,0.0,82,0,20746.0,0.0
213000,452,0,1358,6904,3,6,4.0,5.0,240.0,115,228,55660.0,0.0
202900,321,1,1908,14191,2,8,0.0,5.0,0.0,112,135,48272.0,0.0
211000,2124,1,1796,9531,2,6,0.0,5.0,0.0,108,36,58968.0,794.0
130000,1278,0,1800,8513,2,5,0.0,3.0,0.0,71,0,0.0,0.0
137450,914,1,1608,6171,2,6,4.0,5.0,0.0,35,163,7560.0,0.0
150000,579,0,1620,9991,2,4,3.0,5.0,0.0,86,198,50470.0,1281.0
95000,1418,0,1111,9084,2,5,0.0,3.0,0.0,51,48,10200.0,0.0
179400,1166,1,1501,2280,2,7,0.0,4.0,360.0,109,0,47960.0,0.0
212109,1797,0,1588,10411,2,5,0.0,5.0,0.0,117,0,65637.0,0.0
98600,2568,0,1235,8500,2,5,0.0,3.0,203.0,71,0,34080.0,0.0
216000,2075,0,1325,17541,2,5,3.0,5.0,0.0,58,42,61056.0,0.0
300000,2445,1,2234,9545,3,8,3.0,5.0,322.0,110,50,84480.0,1160.0
328000,229,1,2260,14000,2,7,0.0,5.0,0.0,106,340,56498.0,1306.0
139000,1663,0,1109,10500,2,5,0.0,3.0,82.0,81,35,23328.0,0.0
164000,2727,0,1000,13050,2,5,3.0,5.0,0.0,73,386,59225.0,1000.0
123900,2226,0,1045,1782,2,6,3.0,4.0,0.0,90,180,41580.0,0.0
116500,130,0,858,7207,2,5,0.0,4.0,0.0,68,117,0.0,858.0
177000,1675,0,1337,10943,2,6,3.0,5.0,0.0,107,68,55854.0,1405.0
99500,2038,0,1315,4330,1,4,0.0,3.0,0.0,68,0,29648.0,808.0
174190,2416,0,1326,11660,2,6,0.0,5.0,0.0,116,100,49532.0,0.0
151000,2507,1,1200,3180,2,7,0.0,5.0,0.0,115,166,55200.0,0.0
143750,269,0,848,4435,2,6,0.0,5.0,170.0,113,140,47460.0,848.0
131900,981,0,796,7689,2,5,0.0,4.0,0.0,82,138,36288.0,0.0
157000,2296,1,1432,8286,2,5,4.0,5.0,0.0,87,376,46197.0,716.0
147000,940,0,1344,10690,1,5,0.0,4.0,0.0,30,346,34632.0,0.0
188500,475,1,1432,7795,2,7,4.0,5.0,0.0,114,151,49248.0,716.0
185850,2404,0,1364,7052,3,7,4.0,5.0,240.0,115,228,55660.0,1364.0
126000,2491,0,984,9308,2,5,0.0,3.0,0.0,75,0,23250.0,0.0
118000,601,0,864,8125,2,5,0.0,5.0,0.0,69,0,21560.0,0.0
319900,1640,0,1612,8035,3,9,4.0,5.0,165.0,116,164,64496.0,1612.0
142500,2926,0,1003,7937,2,6,0.0,3.0,0.0,94,120,55272.0,1003.0
129900,653,0,1200,9600,2,5,0.0,3.0,0.0,60,126,14760.0,0.0
202500,2406,0,1368,6955,3,7,4.0,5.0,94.0,115,167,54510.0,0.0
131000,2701,0,1640,21370,2,5,4.0,3.0,0.0,60,225,23640.0,0.0
185000,1472,0,1838,10126,2,6,0.0,5.0,0.0,107,227,77868.0,3676.0
138000,417,1,1456,2364,2,6,3.0,3.0,0.0,88,147,38720.0,0.0
114504,2664,0,1368,3600,2,6,0.0,5.0,0.0,20,158,8640.0,0.0
113000,283,1,1487,8741,2,6,4.0,3.0,0.0,55,140,12980.0,0.0
125500,302,0,1154,5436,1,4,0.0,4.0,0.0,32,96,7680.0,796.0
165000,2053,0,1020,14149,2,5,1.0,3.0,50.0,74,0,42240.0,0.0
79000,2662,0,1440,5000,2,5,0.0,4.0,0.0,10,77,17600.0,0.0
152000,99,1,1236,2544,2,6,0.0,5.0,216.0,115,166,55200.0,600.0
159000,2674,0,1664,5000,2,6,4.0,5.0,0.0,57,60,25200.0,0.0
141000,1218,0,1100,12493,2,4,1.0,3.0,0.0,70,355,21840.0,1100.0
167000,2547,1,1488,10368,2,6,4.0,5.0,112.0,74,214,31820.0,1008.0
132000,197,1,1453,6360,2,5,2.0,3.0,300.0,52,183,12480.0,0.0
179900,2091,0,1442,10357,2,7,3.0,4.0,0.0,100,244,71900.0,910.0
122000,87,0,900,9819,2,5,0.0,3.0,31.0,77,0,22400.0,0.0
127000,690,0,1045,7936,2,6,2.0,3.0,0.0,73,0,19272.0,1045.0
190000,2364,0,1419,8773,2,6,0.0,5.0,0.0,112,264,60816.0,1487.0
158450,2050,0,1452,11235,2,5,3.0,4.0,30.0,74,180,42328.0,1420.0
175000,769,0,1464,12886,2,5,3.0,5.0,0.0,73,402,51360.0,0.0
377500,348,0,1746,14892,2,9,4.0,5.0,160.0,116,240,87928.0,1746.0
138400,200,0,1536,6240,2,5,4.0,3.0,0.0,40,10,19200.0,0.0
260000,2759,0,1734,11645,2,7,0.0,5.0,0.0,115,184,75900.0,1734.0
440000,1700,0,1976,14977,3,8,5.0,5.0,304.0,116,313,105328.0,1976.0
178000,876,0,1212,9100,2,7,0.0,5.0,0.0,111,356,63603.0,0.0
138500,2536,1,1052,8400,2,5,0.0,4.0,168.0,78,356,22464.0,1052.0
132000,1821,0,1057,7420,2,5,0.0,3.0,0.0,72,0,50112.0,0.0
149900,2743,1,1609,9525,2,6,0.0,3.0,0.0,63,0,19215.0,0.0
108000,1329,1,1668,7425,2,7,0.0,4.0,0.0,55,210,13860.0,0.0
110000,1451,0,924,7990,2,5,0.0,3.0,0.0,85,0,25480.0,0.0
124000,936,1,1229,1300,2,6,3.0,3.0,0.0,90,150,41580.0,0.0
103200,1948,0,882,5500,2,4,0.0,5.0,0.0,66,0,0.0,0.0
194000,1839,0,1352,3606,2,7,4.0,5.0,0.0,116,241,54056.0,1352.0
108000,2057,0,948,8978,2,5,0.0,3.0,0.0,78,147,23400.0,0.0
122000,558,0,864,9079,2,5,0.0,3.0,0.0,71,158,31240.0,0.0
148400,2731,1,1700,1700,2,7,0.0,3.0,0.0,90,424,40500.0,430.0
60000,791,0,1276,9571,2,5,0.0,3.0,0.0,68,0,23800.0,0.0
226500,1421,1,1626,9938,2,7,3.0,5.0,251.0,104,464,55536.0,1602.0
35311,2881,0,480,9000,1,2,0.0,3.0,0.0,59,0,20944.0,480.0
127500,2820,0,1012,7840,2,6,0.0,3.0,355.0,85,0,0.0,0.0
137500,1609,0,889,12395,2,5,0.0,3.0,0.0,94,0,45496.0,0.0
147000,1495,0,1117,9638,2,6,2.0,3.0,0.0,87,292,47154.0,1029.0
309000,2388,1,2452,13418,3,8,4.0,5.0,132.0,114,145,78774.0,0.0
315000,938,0,2365,17597,2,7,4.0,3.0,0.0,81,344,44631.0,1803.0
147000,1194,0,912,8872,2,5,0.0,5.0,300.0,75,240,58752.0,912.0
264561,2429,0,1567,3982,2,8,4.0,5.0,0.0,116,312,75168.0,1520.0
130000,1937,0,1360,7134,2,5,3.0,3.0,0.0,65,50,41184.0,0.0
177000,1847,1,1525,2117,2,6,3.0,5.0,456.0,110,0,48400.0,0.0
119000,1550,0,1200,8155,1,5,0.0,4.0,0.0,40,96,0.0,0.0
157000,2705,0,1073,5500,2,7,0.0,5.0,0.0,114,120,28044.0,1073.0
158000,2713,1,1159,11553,2,5,2.0,3.0,188.0,78,466,26208.0,0.0
115000,1938,0,1540,7150,2,4,0.0,4.0,0.0,65,0,39424.0,1190.0
120750,1819,0,894,6285,2,5,0.0,3.0,0.0,87,192,27412.0,894.0
216000,23,1,1674,7500,2,7,0.0,5.0,0.0,110,96,72930.0,814.0
75000,2289,1,1092,2001,1,4,0.0,2.0,80.0,80,0,22880.0,0.0
192000,1156,0,1430,19508,2,6,3.0,3.0,144.0,84,390,40656.0,0.0
160500,2717,0,1040,7176,2,6,2.0,2.0,200.0,88,311,54824.0,960.0
279500,2101,0,1494,10652,2,7,4.0,5.0,306.0,116,193,97440.0,0.0
148000,1377,0,1075,11235,2,5,0.0,3.0,0.0,73,128,46640.0,981.0
145000,1381,0,992,10265,2,5,0.0,5.0,0.0,77,204,22638.0,992.0
310000,2502,1,2520,14541,3,8,3.0,5.0,0.0,103,264,81988.0,1338.0
165000,2609,0,1146,10184,2,6,4.0,3.0,379.0,73,420,21462.0,0.0
402000,505,1,2448,46589,3,8,3.0,5.0,528.0,104,593,73944.0,1629.0
250000,1126,1,1958,10625,2,7,4.0,5.0,0.0,115,364,107640.0,0.0
73000,2914,0,630,1470,1,4,0.0,3.0,0.0,80,0,0.0,630.0
136000,393,2,1792,9000,2,5,0.0,3.0,0.0,84,77,0.0,0.0
282500,2405,0,1565,5911,3,9,4.0,5.0,278.0,115,252,63940.0,1560.0
221500,67,0,1595,8987,2,8,4.0,5.0,226.0,115,144,101200.0,0.0
170000,2227,0,1680,17871,2,4,0.0,4.0,0.0,105,152,66568.0,0.0
163000,669,0,1040,11500,2,6,1.0,4.0,0.0,77,156,36960.0,1040.0
290000,1772,1,2531,12257,3,8,3.0,5.0,513.0,105,320,78960.0,0.0
330000,1775,1,2538,9044,3,8,3.0,5.0,526.0,106,290,98898.0,0.0
111000,403,1,987,1680,1,6,0.0,3.0,504.0,83,0,21912.0,483.0
214000,2792,1,1755,9468,2,6,3.0,5.0,148.0,109,249,57770.0,840.0
137500,1247,1,1152,9373,2,5,0.0,3.0,84.0,63,0,51516.0,0.0
240900,384,1,1884,7000,2,7,5.0,5.0,0.0,113,35,65653.0,926.0
190000,91,1,1923,10186,3,7,3.0,5.0,0.0,102,279,57528.0,750.0
250000,863,0,1611,11664,2,7,0.0,5.0,0.0,112,355,137872.0,1569.0
218000,1857,0,1437,10768,2,5,2.0,3.0,0.0,86,201,45408.0,1437.0
255000,1870,1,2075,10530,2,7,4.0,5.0,194.0,103,321,48719.0,1148.0
240000,2318,0,1670,14859,2,7,4.0,5.0,27.0,116,204,80040.0,0.0
360000,2100,1,2140,10481,2,8,0.0,5.0,0.0,116,168,103704.0,0.0
179900,1213,0,1265,9350,2,5,4.0,4.0,0.0,75,188,37650.0,0.0
200500,2046,0,3086,18030,2,5,4.0,3.0,0.0,56,122,0.0,0.0
37900,710,0,968,5925,2,3,0.0,2.0,0.0,20,0,0.0,0.0
180500,2268,0,1312,6718,2,8,0.0,5.0,86.0,111,284,52281.0,0.0
269500,816,2,2787,11855,2,7,3.0,5.0,23.0,110,312,90200.0,2336.0
225000,1616,1,1733,12394,2,7,4.0,5.0,0.0,113,148,48929.0,0.0
141000,2233,0,1215,7000,1,6,0.0,4.0,0.0,50,30,54000.0,0.0
335000,439,0,1743,10367,3,9,4.0,5.0,284.0,118,213,109386.0,1739.0
150000,260,1,1026,15240,2,5,0.0,5.0,0.0,87,401,26796.0,1026.0
385000,2523,1,1842,50271,2,9,4.0,4.0,0.0,91,929,81354.0,3684.0
205000,627,1,1986,13600,2,7,2.0,3.0,176.0,75,231,36450.0,0.0
206000,251,0,1208,6762,2,7,0.0,5.0,24.0,116,166,73312.0,1187.0
179600,2163,0,1422,8500,2,7,0.0,5.0,106.0,114,252,71364.0,0.0
102000,2819,0,1220,8877,2,4,0.0,3.0,0.0,61,0,24156.0,0.0
175000,1025,0,1126,15611,2,5,0.0,3.0,0.0,87,180,46980.0,0.0
159000,2592,0,1384,13300,2,5,0.0,4.0,0.0,66,398,99456.0,1015.0
135000,1491,1,1127,6500,2,6,1.0,3.0,84.0,86,138,48480.0,0.0
136900,2742,0,1855,9525,2,6,0.0,4.0,0.0,64,182,20800.0,0.0
135000,2497,0,1236,6993,2,5,3.0,3.0,0.0,71,0,20448.0,0.0
337000,495,1,2365,9430,3,8,4.0,5.0,673.0,109,308,93304.0,1252.0
250000,2528,1,2654,11029,2,6,4.0,3.0,220.0,78,287,48282.0,1054.0
306000,1033,1,2340,14311,2,8,4.0,5.0,402.0,106,590,83422.0,1236.0
179000,764,0,1200,10800,2,5,0.0,3.0,0.0,97,120,0.0,3600.0
146000,1165,0,1392,3604,2,7,0.0,5.0,0.0,117,102,63180.0,0.0
161000,2037,1,2180,10320,1,6,4.0,4.0,0.0,25,170,83520.0,0.0
205000,113,0,1610,10603,2,6,3.0,4.0,28.0,87,236,41760.0,1610.0
241500,1572,0,1501,4084,2,7,3.0,4.0,340.0,96,240,49152.0,1277.0
118500,2052,0,1029,7943,2,4,0.0,4.0,192.0,71,103,18531.0,1029.0
130000,2702,0,1352,6930,2,5,0.0,5.0,120.0,68,462,19584.0,0.0
130000,1981,0,1072,7200,2,5,4.0,5.0,279.0,50,0,18950.0,0.0
535000,2335,1,2698,16052,3,10,4.0,5.0,734.0,116,250,85376.0,1850.0
123000,563,0,912,7150,2,5,0.0,4.0,60.0,72,0,18144.0,0.0
82000,1502,0,1152,6012,2,4,0.0,3.0,0.0,65,0,0.0,0.0
132000,1310,0,1450,5350,2,7,0.0,5.0,0.0,30,192,12960.0,0.0
108480,2598,0,1073,5400,2,5,0.0,5.0,0.0,31,112,25428.0,0.0
165000,2715,1,1458,9535,2,5,3.0,3.0,450.0,77,284,39424.0,1176.0
181000,1810,0,1486,7441,2,7,0.0,5.0,170.0,116,32,65656.0,0.0
165000,778,0,1774,15400,2,5,3.0,3.0,0.0,71,330,27264.0,0.0
161000,339,0,1479,10544,2,5,0.0,3.0,0.0,79,567,21725.0,0.0
199000,2460,0,1504,10936,2,8,0.0,5.0,60.0,116,144,59160.0,0.0
214900,320,1,1894,11316,2,7,4.0,5.0,44.0,112,40,57120.0,817.0
198600,2461,0,1278,8640,2,8,0.0,5.0,0.0,116,60,67744.0,0.0
258000,2449,1,2263,12090,3,8,3.0,4.0,650.0,108,267,45360.0,0.0
269500,817,2,2787,7939,2,7,3.0,5.0,23.0,110,312,90200.0,2336.0
176000,1096,1,1414,7750,2,7,4.0,5.0,0.0,112,135,45136.0,0.0
158000,1893,0,1302,9350,2,6,0.0,5.0,108.0,74,333,22866.0,0.0
184100,479,1,1419,7750,2,8,3.0,5.0,0.0,112,120,59024.0,408.0
170000,1657,0,1220,13001,2,6,3.0,3.0,176.0,81,249,76464.0,0.0
208000,937,1,1982,13607,2,6,3.0,4.0,242.0,96,512,48096.0,572.0
140000,879,0,848,4435,2,6,0.0,5.0,170.0,113,140,47460.0,848.0
230000,945,0,1648,3843,2,8,4.0,5.0,174.0,117,368,56394.0,1596.0
188500,1010,0,1337,5950,3,8,3.0,4.0,0.0,99,227,45738.0,1337.0
194000,2861,1,1717,12400,2,5,4.0,3.0,0.0,50,113,20500.0,0.0
133000,1245,0,1104,10425,2,5,0.0,4.0,0.0,66,0,25344.0,1104.0
140000,854,0,907,16269,2,5,0.0,3.0,76.0,88,72,30184.0,0.0
207500,1437,1,1652,8998,2,7,0.0,5.0,120.0,110,70,58520.0,0.0
256900,586,1,2640,10400,2,6,3.0,4.0,256.0,77,288,39655.0,0.0
109000,1947,0,1034,10134,2,5,0.0,4.0,0.0,50,39,12000.0,0.0
113722,815,0,1513,7007,2,5,0.0,3.0,0.0,89,0,35600.0,0.0
237000,831,0,1498,11645,2,8,4.0,5.0,76.0,115,242,97060.0,0.0
142100,1919,0,1053,8250,2,5,0.0,4.0,0.0,73,349,71968.0,1053.0
149900,2306,0,1293,11027,2,6,0.0,4.0,28.0,64,280,28928.0,1178.0
404000,430,0,2020,12350,3,9,4.0,5.0,450.0,118,290,105728.0,2020.0
277500,2618,0,2448,18275,2,7,4.0,3.0,0.0,72,622,31752.0,1438.0
178000,245,1,1732,9206,2,6,3.0,3.0,336.0,95,238,45220.0,0.0
254000,462,0,1324,6240,3,8,4.0,5.0,176.0,116,230,63800.0,1324.0
12789,182,0,832,9656,2,2,4.0,3.0,0.0,33,0,29640.0,0.0
176000,1625,0,1253,7875,2,7,3.0,4.0,38.0,105,241,42210.0,0.0
